Angles_0,Angles_1,freq,amp_1,amp_2,offset_1,offset_2,phase,Potentials_0,Potentials_1,Speed
11.59,64.52,0.3,31,32,10,86,-36.0,10.,59.,3.01374611331027
7.43,25.34,0.8,48,30,-76,80,69.0,18.,34.,3.010525975775607
-39.2,-90.3,0.7,16,30,-23,-68,19.0,-37.,-88.,3.010158340940821
-40.25,133.86,0.1,16,79,-87,65,8.0,-35.,92.,3.008184607692701
-57.57,-70.01,0.4,16,61,-56,-65,-85.0,-51.,-56.,3.0059264457423795
-14.19,-3.32,0.1,16,64,7,79,67.0,-8.,3.,3.003674278053256
-71.08,-3.47,0.7,16,62,-71,38,-23.0,-71.,-13.,3.002689883525719
43.32,-35.36,0.0,15,32,23,-38,-67.0,74.,-33.,3.0021203771756304
19.38,17.05,0.1,0,4,67,-26,80.0,20.,22.,3.001558783140813
34.43,-57.13,0.2,0,0,55,-74,88.0,36.,-51.,2.997738899167026
15.92,-63.13,0.5,16,79,9,-83,23.0,22.,-46.,2.9970025248556715
21.11,11.14,0.2,79,79,61,19,23.0,19.,6.,2.9941865671582657
22.42,28.4,0.8,79,0,85,34,-11.0,13.,30.,2.994038430470076
-31.58,-81.73,0.4,80,63,42,-56,-41.0,-23.,-72.,2.9939864397699982
87.35,-3.08,0.2,48,65,56,-27,-57.0,115.,-3.,2.991060413802366
6.45,40.2,0.3,48,17,-9,24,53.0,5.,37.,2.988463749331041
11.76,24.96,0.3,32,78,36,41,86.0,12.,16.,2.984948083856469
-32.48,-25.04,0.5,48,16,-56,-70,82.0,-35.,-24.,2.98452919245906
-22.03,-29.82,0.8,0,16,26,-55,-39.0,-20.,-22.,2.9835982120639786
-157.87,-47.01,0.5,80,2,-89,-49,36.0,-24.,-42.,2.9832962149621007
-47.08,-65.41,0.0,79,32,-9,-38,81.0,-37.,-29.,2.982206055737637
-45.,-16.89,0.0,0,17,22,-84,-23.0,-44.,-9.,2.98137485759399
-11.04,34.4,0.3,48,17,-9,24,53.0,12.,64.,2.980117493599415
-98.49,-19.2,0.2,80,78,-43,68,22.0,-86.,16.,2.979638239131188
-6.49,-2.39,0.5,16,47,6,48,-72.0,-4.,6.,2.979601695655711
41.87,-70.37,0.6,31,32,71,-40,-36.0,40.,-66.,2.979087720316232
52.41,-99.28,0.7,15,15,55,-86,73.0,61.,-88.,2.978716657112252
-46.75,-32.49,0.1,16,0,-10,-69,86.0,-45.,-26.,2.978555715292864
-33.01,-150.23,0.8,15,79,-22,-81,71.0,-26.,-31.,2.97781037294187
-39.11,-74.54,0.9,32,0,-20,-70,-21.0,-17.,-40.,2.974303175142312
41.2,62.62,0.0,47,64,88,39,-69.0,48.,69.,2.973963604014037
-5.77,-25.96,0.7,79,45,52,19,69.0,8.,-19.,2.9719783292481727
-93.8,-78.2,0.6,48,0,-56,-81,69.0,-83.,-74.,2.9696936455196545
-28.01,-31.77,0.7,0,32,-26,-83,7.0,-25.,-28.,2.966242311152725
-69.78,-54.75,0.3,48,64,7,-50,69.0,-34.,-50.,2.96316595253555
-61.65,45.6,0.0,15,47,-41,73,70.0,-60.,40.,2.9621727686933146
19.41,-65.11,0.4,80,16,-42,-84,-39.0,29.,-64.,2.961298589423909
-20.34,-12.97,0.7,0,47,-7,-20,53.0,-15.,0.,2.9595616140322845
-35.89,5.63,0.7,32,16,-4,24,41.0,-26.,8.,2.958713622707857
-93.62,51.02,0.1,80,0,-55,56,-84.0,-87.,53.,2.958023605395066
122.73,-17.63,0.7,64,33,85,-52,-35.0,96.,-16.,2.957729436585
-57.36,-6.81,0.1,79,64,-4,69,-53.0,-57.,-3.,2.9560171423882715
-102.41,-102.6,0.4,64,32,-56,-82,-42.0,-86.,-87.,2.955764124207364
-119.21,-46.58,0.3,80,47,-40,-21,21.0,-86.,-50.,2.951728869575937
-26.9,-0.29,0.9,15,32,-11,27,-37.0,-19.,10.,2.950898160197525
-143.,-58.36,0.2,63,78,-88,-24,37.0,121.,-62.,2.9502999139185557
-33.04,-19.36,0.8,31,1,-6,6,52.0,-28.,-19.,2.948165855303291
-42.41,33.15,0.9,0,32,-40,9,34.0,-38.,63.,2.9467785084127507
42.02,-29.83,0.3,16,63,57,22,81.0,48.,-33.,2.946625121133038
133.7,-15.56,0.3,80,49,69,6,-86.0,94.,-18.,2.945769390988604
-29.1,-66.88,0.3,48,15,21,-49,-21.0,-25.,-61.,2.94559783640227
105.88,66.76,0.2,79,47,72,73,-7.0,96.,65.,2.945560711423192
59.06,-13.92,0.9,16,16,73,-5,-8.0,70.,-3.,2.9435804440791475
-119.75,-138.94,0.4,79,63,-40,-89,48.0,-86.,110.,2.941728600958692
84.98,-18.53,0.9,0,33,88,-37,-22.0,91.,-3.,2.941286523194721
30.2,78.06,0.5,32,31,38,69,-36.0,41.,89.,2.9408368393085675
30.12,100.51,0.1,48,77,23,84,-52.0,41.,94.,2.9390025295094806
-54.39,33.88,0.3,64,78,-42,-28,81.0,-54.,29.,2.9389093763276963
70.7,59.44,0.5,16,64,71,51,-69.0,73.,46.,2.9377242817986886
-87.08,-15.43,0.5,16,16,-90,-6,-67.0,-79.,-8.,2.933318738705581
-72.85,-56.9,0.2,63,78,-88,-24,37.0,-62.,-48.,2.93174654764725
69.03,-30.07,0.1,0,16,40,-82,23.0,76.,15.,2.930799966165858
47.74,45.52,0.3,31,78,24,-6,37.0,48.,41.,2.930393022193877
84.06,16.72,0.1,32,32,87,-37,-53.0,86.,22.,2.9289401405612705
3.79,34.01,0.0,32,0,-23,20,69.0,7.,37.,2.926437393900632
67.48,10.45,0.7,0,45,75,82,-68.0,73.,16.,2.9263490081710857
-53.85,-62.9,0.6,48,0,-23,-63,52.0,-39.,-57.,2.923632839620841
30.49,-31.77,0.2,64,48,-8,-68,10.0,30.,-31.,2.920649187896131
-39.16,60.94,0.2,80,17,40,85,9.0,-29.,64.,2.920243911614858
59.47,-47.67,0.4,48,45,68,-25,38.0,55.,-11.,2.9164108770146795
9.08,-25.75,0.2,48,46,56,14,6.0,15.,-19.,2.9146199982840577
66.29,49.32,0.3,0,79,70,37,-71.0,71.,66.,2.9142339408736357
46.47,38.38,0.0,64,32,42,69,-68.0,47.,37.,2.9109903700255013
-37.41,-83.44,0.6,48,0,-56,-81,69.0,6.,-81.,2.9094141784278724
-22.41,-62.95,0.3,48,15,21,-49,-21.0,-22.,-59.,2.9079682516791503
126.69,39.69,0.5,63,15,70,34,-34.0,95.,37.,2.9061123815077936
-25.33,80.04,0.8,47,0,-26,84,-66.0,-7.,84.,2.905679814258602
-43.04,-43.19,0.3,31,62,-72,-55,69.0,-40.,-31.,2.9052920346168345
-8.34,-49.79,0.2,48,32,24,-82,38.0,-4.,-47.,2.905065924738959
55.71,-59.29,0.8,0,1,38,-56,-24.0,62.,-50.,2.9023107478960704
-82.92,26.61,0.4,47,46,-24,70,7.0,-54.,55.,2.9020549077881688
23.86,-58.51,0.8,63,1,82,-72,5.0,39.,-53.,2.9017712246699228
-40.31,-14.63,0.9,0,32,-40,9,34.0,-35.,-2.,2.9010348429824377
-42.5,-54.23,0.1,31,60,9,-53,-56.0,-37.,-9.,2.895492744240584
-49.54,-43.94,0.3,0,32,-56,-34,54.0,-44.,-47.,2.894727563205068
3.74,4.75,0.8,16,62,8,71,-55.0,3.,4.,2.8945330302398005
-21.33,20.76,0.6,0,33,7,41,-8.0,-11.,28.,2.893402326773569
-54.68,-68.02,0.6,48,63,21,12,-21.0,-54.,-61.,2.8921125753442025
70.,45.76,0.5,0,0,86,57,-10.0,73.,45.,2.889140491353621
-1.39,92.25,0.1,64,33,-57,67,7.0,2.,92.,2.888025556601169
4.93,-44.18,0.4,16,48,87,-56,-9.0,4.,-38.,2.886370348827445
-85.66,21.99,0.9,80,15,-7,53,-9.0,-70.,30.,2.8851742343945337
101.55,-38.35,0.3,79,3,24,-56,84.0,94.,-31.,2.881945280767522
6.52,36.38,0.8,0,63,25,-37,-9.0,8.,41.,2.881448083827398
-50.97,39.69,0.3,63,15,-73,19,57.0,-53.,39.,2.880666552351269
56.91,-44.63,0.6,16,63,55,-50,23.0,66.,-24.,2.8793231037160494
-80.9,-45.78,0.5,48,30,-40,-4,-56.0,-78.,-38.,2.8784431177812726
107.57,73.78,0.2,80,0,71,78,-88.0,98.,79.,2.8745699864250214
44.03,-93.5,0.5,32,79,70,-85,50.0,53.,-83.,2.873551323892604
29.11,28.67,0.3,48,16,24,49,-26.0,55.,29.,2.871577745686511
25.22,1.05,0.5,47,79,-8,-71,21.0,23.,-3.,2.870983610582272
41.36,24.13,0.1,64,46,-6,34,-83.0,43.,24.,2.870541260469244
-54.53,69.77,0.1,48,47,-86,37,-24.0,-46.,74.,2.8689860781427186
80.84,75.77,0.9,0,77,87,74,-25.0,83.,106.,2.867644051708309
83.93,-48.85,0.7,0,32,90,-23,36.0,88.,-18.,2.863422243742088
27.93,59.81,0.9,32,2,69,82,66.0,24.,97.,2.860254896744096
55.58,42.85,0.7,16,1,72,55,-8.0,64.,43.,2.859797037355285
72.07,14.61,0.8,16,14,83,35,53.0,82.,18.,2.858414476120068
-21.07,35.54,0.0,48,64,-90,37,-8.0,22.,40.,2.857349805793909
36.73,59.76,0.3,31,32,71,86,-69.0,40.,66.,2.855800467700564
73.18,72.94,0.2,79,15,24,66,-80.0,83.,72.,2.854659779495532
-55.44,33.53,0.7,0,48,-56,-7,86.0,-53.,31.,2.853815474277006
-48.7,-13.03,0.3,15,80,-57,-85,-69.0,-45.,-16.,2.851580290455397
11.48,62.83,0.3,32,32,-9,63,4.0,53.,101.,2.846395668504939
-71.95,-36.98,0.1,0,32,-89,-50,-7.0,-33.,-7.,2.846333353867666
107.57,-53.06,0.3,79,33,39,-71,-80.0,95.,-56.,2.845026576271503
14.1,-71.5,0.3,31,78,24,-68,69.0,26.,-69.,2.8446932296242955
54.87,-73.13,0.8,0,16,85,-83,-39.0,57.,-77.,2.844291833270502
60.93,12.5,0.6,0,79,86,68,-8.0,62.,63.,2.8442781754803645
83.38,-1.23,0.4,79,16,36,-11,5.0,95.,5.,2.842320276249632
2.82,123.59,0.2,32,62,-24,70,-27.0,7.,100.,2.841053532769192
-19.27,-87.84,0.8,32,13,5,-86,23.0,-22.,-86.,2.8348056547951312
32.48,35.58,0.4,79,63,-40,-89,48.0,38.,50.,2.829187717394223
54.99,19.37,0.4,0,33,70,-37,25.0,59.,27.,2.8192245485231457
-15.35,-71.52,0.8,0,47,-28,-68,10.0,-9.,-85.,2.8172936812418663
106.73,2.56,0.1,80,62,27,-56,-22.0,94.,2.,2.816501234444732
49.47,45.,0.2,48,1,41,54,-83.0,58.,44.,2.816344372781125
92.,-86.43,0.6,64,0,-11,-23,-22.0,92.,-88.,2.8161098026308613
78.22,127.56,0.6,0,79,86,68,-8.0,81.,91.,2.811839537952747
-68.41,-71.16,0.3,32,32,-56,-67,10.0,-64.,-69.,2.810168344145502
-30.83,-6.23,0.9,0,32,-40,9,34.0,-26.,-10.,2.809815467163775
-43.94,-37.14,0.2,0,33,-89,-19,11.0,-37.,-38.,2.807600599636045
76.05,74.49,0.5,32,46,57,37,20.0,98.,100.,2.803746927534171
-16.84,-74.02,0.8,48,0,10,-81,-70.0,0.,-70.,2.80291614828009
84.77,94.61,0.9,64,45,59,6,70.0,79.,108.,2.8001040990986685
77.75,-29.96,0.2,31,32,90,-84,-80.0,79.,-27.,2.799997296711347
70.66,-62.92,0.1,64,30,57,-70,-7.0,113.,-27.,2.79823054747449
46.05,-46.85,0.6,31,32,71,-40,-36.0,57.,-36.,2.797080089119676
-54.67,11.81,0.8,16,79,-23,-37,-69.0,-56.,0.,2.7944891917266323
19.5,-72.18,0.1,64,80,56,-85,36.0,20.,-76.,2.791140810913012
29.32,-54.9,0.6,0,16,88,-82,34.0,30.,-45.,2.790001101735263
-23.99,7.28,0.7,32,16,-39,-5,-53.0,-10.,7.,2.7864066746463743
52.82,40.56,0.3,16,80,56,28,21.0,59.,53.,2.785875225078015
-22.13,51.37,0.1,64,15,-37,65,-55.0,-21.,52.,2.7809685126475845
23.27,32.38,0.5,64,48,43,67,23.0,38.,41.,2.7782984414433347
-45.7,-0.18,0.1,16,1,7,4,21.0,-37.,2.,2.7744117328332374
23.3,-62.92,0.7,0,32,90,-23,36.0,24.,-70.,2.772943644777746
6.24,-106.57,0.7,16,63,20,-41,53.0,14.,-88.,2.7720667584646224
-69.23,-33.02,0.5,16,33,-75,-25,21.0,-61.,17.,2.771841325195051
72.92,-61.45,0.7,0,32,90,-23,36.0,76.,-60.,2.7718160765980007
19.55,46.57,0.9,16,16,8,39,70.0,47.,82.,2.7716669289944296
-6.99,84.29,0.4,0,45,-23,82,-38.0,33.,115.,2.769332310946002
55.5,-45.3,0.3,0,61,83,-11,83.0,57.,-35.,2.768906330650948
-13.41,27.84,0.3,0,63,-11,87,10.0,-7.,37.,2.76883090441914
2.32,-90.39,0.5,16,79,9,-83,23.0,4.,-54.,2.764662366953647
-19.56,-21.39,0.3,80,1,-74,-25,-69.0,-22.,-17.,2.763959849731741
-2.19,-40.25,0.2,32,47,-8,10,65.0,1.,-45.,2.7624283648575583
-110.77,0.53,0.2,64,63,-72,69,70.0,-85.,0.,2.761781638923801
-47.04,15.56,0.2,48,17,-27,7,-56.0,-37.,19.,2.761577921171759
39.18,97.58,0.4,80,79,-23,39,-54.0,42.,88.,2.7610050665022965
65.1,92.21,0.5,64,48,43,67,23.0,57.,84.,2.760071546126577
-34.85,9.55,0.3,48,33,7,41,-8.0,-25.,14.,2.756008100320309
-27.35,43.31,0.0,32,45,-23,82,-38.0,-20.,37.,2.752016260786438
-25.75,9.91,0.6,80,1,-27,-8,-9.0,-31.,4.,2.751380915568067
13.51,-91.1,0.7,16,63,20,-41,53.0,21.,-77.,2.749346555087616
15.17,44.32,0.1,80,31,6,36,8.0,21.,49.,2.74781169591565
37.59,-57.54,0.9,31,63,9,-39,-86.0,59.,-47.,2.7453560785945434
-75.64,20.47,0.6,0,32,-75,51,52.0,-71.,50.,2.744814773896056
-51.41,41.25,0.5,48,50,-10,64,-73.0,-35.,45.,2.744172791791809
73.65,58.65,0.5,15,63,89,83,22.0,81.,78.,2.743649103179444
116.59,54.41,0.4,79,0,40,68,-84.0,95.,92.,2.741878009724554
-36.78,5.02,0.3,79,16,-55,17,-39.0,-17.,36.,2.738672318032413
-148.9,-68.13,0.3,64,17,-89,-56,-38.0,-58.,-60.,2.7383305589035327
-0.47,8.53,0.5,64,48,43,67,23.0,9.,13.,2.7371517050968044
52.42,38.47,0.2,48,16,13,38,-70.0,54.,58.,2.737138096162707
57.89,16.22,0.4,47,0,56,7,53.0,69.,20.,2.7363121853487424
-40.43,-61.54,0.8,64,17,8,-52,-6.0,1.,-19.,2.735905193880559
22.23,81.13,0.8,63,31,56,82,36.0,11.,69.,2.722941674531011
-35.76,26.63,0.6,48,17,-9,24,53.0,-37.,24.,2.7228495624524256
86.16,43.96,0.7,16,15,75,36,-38.0,90.,77.,2.7225096328365885
33.4,11.55,0.6,48,80,9,-52,-51.0,46.,48.,2.7191930395531285
2.77,-97.74,0.7,15,62,-26,6,-65.0,10.,-87.,2.718619878846619
-113.88,53.96,0.3,63,17,-72,52,68.0,-86.,52.,2.718603470495961
36.86,48.82,0.6,0,79,39,-3,9.0,41.,65.,2.7178808451341268
41.77,29.89,0.1,16,45,-45,-26,53.0,77.,59.,2.7172911557870227
-126.6,-18.26,0.5,47,17,-87,-6,37.0,-86.,-14.,2.7169313413031086
82.87,-56.75,0.7,48,1,54,-54,38.0,74.,-54.,2.712913615594379
-66.15,-8.64,0.3,32,48,-75,-40,-84.0,-55.,-2.,2.7100659231171065
-126.12,77.43,0.2,48,64,-89,56,71.0,-86.,73.,2.7099476312325788
27.05,45.46,0.3,63,78,-24,-6,37.0,53.,71.,2.70805438361493
47.72,-30.31,0.5,48,17,-58,-35,69.0,74.,-22.,2.7077814088022865
-90.6,61.19,0.1,32,0,-56,68,-71.0,-86.,62.,2.705184027993188
-15.97,-21.41,0.3,47,78,72,65,-34.0,8.,10.,2.70336566594675
1.,-37.39,0.5,32,48,22,-72,-84.0,36.,-1.,2.703192896003892
-78.1,-9.93,0.6,0,2,-38,24,67.0,-71.,-6.,2.6986072043515423
-47.46,42.78,0.2,32,62,-24,70,-27.0,-38.,52.,2.6980785988103837
-30.74,-107.61,0.2,79,63,41,-54,-9.0,-30.,-86.,2.693573533176993
-38.97,-5.18,0.2,16,47,-23,29,82.0,-37.,-8.,2.693066317954913
35.04,-44.08,0.2,16,79,37,-56,34.0,66.,-20.,2.692781308357684
20.2,-50.87,0.2,79,16,23,-51,38.0,30.,-47.,2.692098154617017
-8.89,12.04,0.2,32,16,41,24,68.0,-2.,48.,2.691507353775131
-42.57,-78.53,0.0,0,15,-38,-73,36.0,-41.,-70.,2.6901448784111985
85.04,6.55,0.7,16,16,73,-5,-8.0,87.,41.,2.685718609597866
-2.66,4.64,0.4,32,31,8,25,-8.0,-2.,4.,2.685404695380348
34.44,60.46,0.2,48,63,88,85,-56.0,42.,101.,2.684037428869168
34.56,27.66,0.4,31,0,72,37,-84.0,43.,29.,2.683834010217782
-84.41,-7.05,0.5,16,16,-72,5,9.0,-85.,-9.,2.6796905874461023
-41.19,19.73,0.6,15,48,-24,70,9.0,-34.,27.,2.675225952783453
-21.78,52.31,0.8,0,63,-25,84,6.0,-16.,112.,2.673055922711021
30.82,2.92,0.1,0,79,39,35,22.0,33.,11.,2.666252527017641
48.98,53.77,0.1,0,64,71,-86,38.0,52.,63.,2.664735518024941
-69.68,36.86,0.1,64,46,-6,34,-83.0,-62.,43.,2.6644820389912103
-148.07,68.92,0.2,80,64,-88,40,84.0,97.,64.,2.662656715961475
-115.16,26.03,0.1,64,33,-57,67,7.0,-55.,62.,2.6608868001964834
-67.78,-65.91,0.1,64,32,-72,-41,-55.0,-68.,-60.,2.659039733016398
48.34,-118.47,0.4,48,63,86,-70,-83.0,46.,-88.,2.6583621036079745
4.64,33.08,0.4,16,33,10,70,-68.0,5.,31.,2.6583283134208653
-67.94,-134.74,0.2,80,78,9,-62,-10.0,-62.,-87.,2.6548007144845425
-50.64,-59.83,0.4,80,0,-86,-56,6.0,-35.,-54.,2.653405977834384
80.96,11.54,0.2,80,78,9,-62,-10.0,89.,14.,2.6509524490524283
34.6,-47.61,0.6,16,63,36,23,22.0,40.,-60.,2.6482793044753112
27.75,-110.2,0.6,16,63,55,-50,23.0,34.,-88.,2.6473915872259925
-37.96,3.,0.0,16,63,-20,-87,9.0,-35.,8.,2.645872567897241
54.81,97.23,0.2,80,64,9,56,-9.0,64.,93.,2.6457858555713694
16.2,3.13,0.1,79,65,71,-22,67.0,16.,3.,2.64459483939298
-41.41,66.54,0.6,16,0,-56,73,-84.0,-39.,68.,2.644542855606697
-92.13,74.59,0.2,64,16,-37,82,-55.0,-85.,80.,2.643976240636499
-85.2,-66.82,0.7,79,16,-56,-40,-24.0,-86.,-70.,2.643245872767256
-77.41,45.09,0.1,32,77,-86,68,-39.0,-71.,52.,2.639685144894366
89.85,71.2,0.8,63,31,56,82,36.0,95.,89.,2.6384840216986403
-7.7,42.85,0.5,48,17,39,56,-69.0,-7.,48.,2.6371787558317643
34.84,38.78,0.2,16,32,39,6,35.0,36.,37.,2.636626518058119
-101.,-27.59,0.4,63,16,-55,-69,-84.0,-85.,15.,2.6351759406835864
-16.53,-16.86,0.0,48,0,-88,-28,17.0,-6.,-5.,2.634788069033453
-51.36,-60.96,0.5,32,2,-25,-64,-71.0,-58.,-57.,2.633713682911143
28.87,39.16,0.4,48,31,8,25,-8.0,48.,67.,2.631873050224679
-52.33,-67.91,0.7,0,78,-56,-8,-71.0,-48.,-64.,2.631614747400925
-32.02,0.05,0.3,79,16,-55,17,-39.0,-38.,-1.,2.6314057496871817
-73.04,-7.66,0.4,16,16,-89,5,-7.0,-64.,-3.,2.628415991458815
-16.48,29.76,0.5,31,0,-27,34,-79.0,-17.,32.,2.62681739096635
-18.67,55.22,0.0,48,47,-6,52,-54.0,-8.,59.,2.626157400892968
-18.06,-16.59,0.4,64,15,38,-18,72.0,12.,-16.,2.6250459600170246
57.31,-37.31,0.2,79,16,23,-51,38.0,55.,-36.,2.6243937946639018
4.13,-88.42,0.0,0,17,22,-84,-23.0,6.,-85.,2.621358172014859
-30.82,0.95,0.1,15,47,-74,-4,69.0,-23.,6.,2.62024270092163
-43.61,25.55,0.3,16,0,-53,82,-7.0,-38.,25.,2.6195611339379905
35.86,22.,0.2,79,78,-7,66,37.0,30.,13.,2.6153655488953294
4.33,-42.44,0.5,0,64,11,-26,49.0,9.,-51.,2.613569330212117
-121.43,-65.88,0.4,63,16,-55,-69,-84.0,-87.,-58.,2.613079125468843
-62.58,-11.88,0.2,79,17,-90,-10,20.0,-66.,-12.,2.6118850531365463
15.34,64.99,0.4,47,31,-24,38,36.0,15.,68.,2.604694061576122
-27.59,128.49,0.6,48,14,74,21,-39.0,-26.,94.,2.5978438307938982
-38.44,13.49,0.6,15,47,-40,21,7.0,8.,56.,2.594951969915656
18.62,-88.21,0.8,0,63,25,-37,-9.0,22.,-41.,2.592287992076761
3.83,72.78,0.0,64,79,-9,11,-6.0,10.,79.,2.591794292896496
80.17,140.55,0.3,16,63,73,85,-22.0,82.,92.,2.591388407575293
-7.14,105.11,0.2,15,33,58,80,-86.0,6.,94.,2.590480276238646
-86.4,-25.65,0.4,15,16,-88,6,-65.0,-82.,-20.,2.590390133629205
-20.16,7.5,0.5,80,79,-74,-73,-37.0,-2.,18.,2.5872238020418523
29.15,62.33,0.8,32,78,88,10,-73.0,26.,60.,2.585262685317623
-26.53,-7.37,0.4,64,0,56,79,4.0,2.,21.,2.5801160341413945
-57.97,-33.38,0.3,48,47,-87,-68,9.0,-60.,-34.,2.579640642447224
-66.27,7.73,0.7,0,15,-41,-88,80.0,-65.,7.,2.5795414802889303
-97.52,-10.89,0.4,16,16,-89,5,-7.0,-86.,26.,2.57916387584714
22.91,-8.18,0.7,32,16,-39,-5,-53.0,35.,0.,2.5790576512727807
22.69,45.17,0.4,15,62,40,52,52.0,24.,72.,2.577703917869089
-119.59,-32.94,0.3,64,47,-73,9,-12.0,-87.,-26.,2.5761716951184668
37.03,6.47,0.1,16,33,8,11,-69.0,43.,5.,2.5710390989090097
80.11,14.81,0.9,63,32,70,-83,37.0,94.,26.,2.5638844371467244
49.44,48.42,0.3,48,1,72,55,-8.0,57.,51.,2.5586489276451974
19.02,-64.68,0.2,64,77,-11,5,-84.0,17.,-63.,2.5578348709226617
43.7,-62.6,0.3,16,15,85,-49,-67.0,46.,-56.,2.555196599449449
81.63,32.8,0.5,0,47,86,70,55.0,87.,61.,2.554522916732452
89.18,-35.14,0.2,32,46,74,-8,83.0,125.,7.,2.554213279385727
-5.57,-40.02,0.4,0,78,-6,35,-39.0,2.,-42.,2.5539686482779085
-22.91,-66.07,0.9,79,79,86,-86,-66.0,-16.,-39.,2.5517089281313408
-123.59,-3.99,0.0,80,17,-56,11,-55.0,-87.,0.,2.548867383607539
17.52,62.14,0.4,16,1,53,68,70.0,22.,64.,2.5483268035181976
-56.33,120.81,0.1,0,63,-69,80,39.0,-51.,94.,2.5453956624605505
-1.95,22.46,0.3,31,1,22,36,-18.0,-1.,23.,2.5438242543062124
-6.51,-78.46,0.0,79,16,88,-54,21.0,-5.,-79.,2.5427933544191266
31.42,-6.63,0.5,32,46,57,37,20.0,38.,-2.,2.540316175763743
6.1,51.76,0.1,48,1,10,87,-80.0,32.,88.,2.539972714828235
35.75,109.61,0.2,0,79,7,55,69.0,64.,127.,2.5386003654320817
-8.47,-115.39,0.3,48,46,8,-70,52.0,3.,-86.,2.538141332027612
85.87,-60.52,0.7,16,18,87,-49,67.0,94.,-51.,2.5373485982133697
78.54,32.8,0.7,16,15,75,36,-38.0,79.,29.,2.5371950849422
58.25,-87.88,0.4,16,48,87,-56,-9.0,86.,-87.,2.536549380490574
-112.58,60.24,0.2,79,33,-38,80,-86.0,-86.,68.,2.5349514601242897
-67.59,-89.67,0.7,0,49,-88,-48,82.0,-33.,-46.,2.53284640861792
47.41,6.37,0.5,16,1,88,26,68.0,48.,8.,2.531297546318786
8.82,-35.46,0.3,47,0,8,-41,81.0,17.,-31.,2.5300415681056583
-38.37,50.14,0.1,32,33,-43,66,-24.0,0.,55.,2.5286311432789232
-40.21,-26.69,0.0,64,78,37,24,-24.0,-35.,-18.,2.526406265355395
-3.6,-12.31,0.4,32,31,8,25,-8.0,-1.,-11.,2.5212576380340552
22.01,46.45,0.1,63,31,71,81,-56.0,50.,50.,2.520573327494738
-102.59,-43.6,0.2,79,47,-75,-18,10.0,-85.,-35.,2.519919308134196
2.76,-47.24,0.4,79,16,88,-35,9.0,11.,-43.,2.517140659309858
-34.57,59.79,0.3,80,47,-38,49,53.0,-35.,91.,2.514765020510908
136.79,45.45,0.3,64,2,88,55,-54.0,96.,45.,2.5129107824918826
-15.91,49.02,0.2,63,78,-88,-24,37.0,-13.,56.,2.510359639619043
-53.61,-28.58,0.6,32,0,-22,-26,66.0,-13.,-25.,2.509858066862932
-74.95,1.91,0.6,0,63,-74,67,-56.0,-71.,4.,2.50738039850254
-44.69,-76.53,0.5,32,1,-26,-73,7.0,-33.,-73.,2.507367950218616
-17.88,-10.69,0.4,79,79,72,38,-37.0,-13.,35.,2.507190911706628
26.47,-40.29,0.3,32,78,36,41,86.0,34.,-35.,2.5071142762233807
78.47,20.24,0.7,0,63,88,66,-70.0,82.,71.,2.504134431056777
83.36,-4.4,0.1,32,33,-43,6,-55.0,88.,-5.,2.503818101266149
-74.89,-43.5,0.5,16,32,-56,-19,68.0,-68.,-46.,2.5029375230927027
-81.64,-88.9,0.3,32,32,-56,-67,10.0,-52.,-87.,2.5001341299044983
20.19,13.67,0.9,32,17,69,7,-56.0,20.,10.,2.4989663763204506
33.62,70.37,0.2,80,17,40,85,9.0,32.,68.,2.497738983515096
-55.15,-105.54,0.5,0,31,-53,-71,85.0,-51.,-87.,2.4962780752848377
-25.99,-72.2,0.7,32,1,-26,-73,7.0,-13.,-69.,2.495137675759543
-6.38,-37.14,0.7,0,0,6,-57,22.0,-3.,-30.,2.4899613430603478
21.76,72.02,0.4,16,33,10,70,-68.0,23.,65.,2.4869329277818664
-76.98,-35.98,0.1,15,61,-77,-57,-54.0,-36.,6.,2.4838497067244885
108.64,0.52,0.5,80,32,88,70,64.0,95.,-1.,2.483038836304148
-98.55,-11.93,0.1,16,79,-87,65,8.0,-86.,-12.,2.482033227146164
44.04,52.3,0.0,64,31,6,36,8.0,44.,52.,2.480771007696222
-43.2,4.81,0.5,16,32,-56,-19,68.0,-40.,12.,2.4790459441459927
-11.6,-85.04,0.8,16,47,8,-82,83.0,-6.,-88.,2.478134678743392
31.3,-104.24,0.4,32,48,86,-86,-42.0,30.,-86.,2.477996222546767
100.74,-26.52,0.7,80,1,70,-20,69.0,96.,-23.,2.474999543906333
-22.54,9.16,0.7,32,16,-4,24,41.0,19.,46.,2.47165761689621
79.2,-81.33,0.2,64,2,23,-79,51.0,86.,-40.,2.471522757221228
-69.72,27.52,0.4,47,31,-24,38,36.0,-69.,31.,2.470643530164144
-19.12,22.46,0.2,80,64,9,56,-9.0,-19.,55.,2.470018710318286
2.97,103.89,0.3,0,49,7,88,-24.0,5.,91.,2.469089538391896
7.84,-43.71,0.7,0,2,-9,-27,5.0,12.,-40.,2.466608619615408
36.74,-10.26,0.9,0,63,41,55,86.0,66.,29.,2.465758822621752
74.56,11.63,0.3,0,61,83,-11,83.0,78.,20.,2.4655027730781027
68.4,94.28,0.1,0,79,90,22,37.0,72.,91.,2.464637041605664
-34.16,-79.93,0.7,16,30,-23,-68,19.0,-34.,-86.,2.462953055785318
